50,5,14,
60,20,27,
5,20,51,
10,80,39,
0,80,15,
80,50,32,
60,40,10,
60,45,0,
0,60,4,
90,35,33,
5,40,52,
60,50,32,
60,50,32,
5,0,35,
70,25,14,
70,25,14,
75,15,55,
70,5,20,
75,70,3,
20,30,16,
65,40,45,
70,65,10,
85,45,15,
5,25,58,
60,65,39,
60,30,49,
35,85,48,
10,10,33,
10,10,33,
80,80,26,
90,30,15,
50,25,15,
5,90,23,
50,75,33,
40,10,51,
40,10,51,
0,10,51,
70,40,51,
80,50,10,
0,80,3,
0,55,51,
75,80,16,
80,65,10,
70,65,32,
30,25,42,
0,15,21,
65,20,0,
5,90,10,
5,85,20,
5,85,21,
40,30,55,
60,45,26,
65,10,10,
65,70,21,
0,40,51,
75,15,45,
80,85,34,
20,85,52,
40,35,32,
40,35,32,
25,15,19,
90,50,10,
5,80,40,
55,30,51,
85,55,25,
0,35,44,
35,60,20,
65,30,32,
20,65,43,
70,70,47,
60,25,10,
50,5,0,
15,30,48,
45,25,52,
35,5,15,
45,80,15,
90,60,26,
10,25,3,
0,80,51,
0,55,10,
85,75,55,
45,75,15,
70,35,48,
15,15,51,
50,45,19,
25,70,19,
0,45,10,
60,5,44,
75,60,10,
15,80,20,
75,45,10,
80,80,14,
55,50,44,
60,35,39,
0,25,45,
15,20,10,
0,0,55,
80,5,6,
90,50,14,
65,0,48,
75,60,10,
35,35,41,
0,10,10,
5,10,32,
70,5,18,
30,45,54,
40,40,26,
65,15,45,
0,50,25,
0,50,25,
10,10,19,
0,0,51,
0,40,15,
85,55,10,
90,30,21,
5,80,48,
0,15,48,
0,90,20,
0,10,39,
85,60,54,
20,15,43,
65,15,7,
25,15,25,
5,75,48,
65,20,5,
55,35,10,
0,60,39,
60,50,54,
10,10,42,
60,65,10,
0,75,52,
80,70,44,
85,15,58,
50,55,10,
70,25,20,
5,60,10,
55,30,3,
0,20,13,
80,55,34,
80,55,34,
0,70,51,
75,20,55,
50,55,7,
20,20,48,
15,80,15,
0,85,33,
5,75,39,
0,85,28,
75,45,51,
5,85,48,
90,70,16,
70,75,58,
30,65,43,
70,75,21,
85,55,10,
45,65,3,
25,20,2,
90,15,40,
75,5,31,
75,5,31,
5,15,44,
40,45,51,
10,10,10,
15,5,34,
5,15,19,
60,55,10,
0,80,21,
5,85,40,
5,15,42,
55,45,48,
5,85,40,
70,75,16,
70,75,16,
5,45,10,
0,15,19,
5,65,53,
85,25,34,
40,65,3,
0,10,10,
25,80,3,
75,55,39,
5,65,21,
70,65,10,
20,30,20,
10,25,51,
45,85,6,
80,80,49,
5,30,33,
5,15,19,
60,85,10,
20,80,15,
0,65,52,
0,90,12,
80,25,10,
0,35,15,
25,10,5,
65,65,15,
15,70,51,
0,65,39,
0,20,10,
85,60,0,
80,80,6,
50,25,10,
55,30,33,
20,45,15,
0,70,36,
5,75,3,
5,55,10,
30,30,53,
30,65,43,
0,30,10,
90,25,21,
80,35,10,
65,55,45,
25,20,10,
60,40,40,
15,20,21,
0,75,40,
0,85,52,
5,0,35,
0,5,0,
0,20,15,
0,65,39,
0,50,0,
55,50,0,
80,25,10,
5,25,21,
55,5,10,
85,30,15,
35,75,10,
0,60,10,
0,20,15,
0,85,3,
90,55,21,
20,25,10,
60,40,15,
0,75,3,
60,60,10,
0,75,3,
70,25,10,
65,15,10,
45,5,34,
65,15,10,
30,40,10,
0,75,21,
75,55,0,
5,50,10,
60,60,10,
0,65,10,
70,50,0,
85,10,3,
80,55,10,
0,65,10,
85,50,10,
85,50,10,
90,70,10,
5,50,10,
